concept_id,concept_code,concept_name,vocabulary_id,fluid,category
2026199,OMOP4924811,50 ML sodium chloride 9 MG/ML Injectable Solution [JW NORMAL SALINE],RxNorm Extension,ns,saline
2026200,OMOP4924812,50 ML sodium chloride 9 MG/ML Injectable Solution [JW NORMAL SALINE] by JW,RxNorm Extension,ns,saline
42919750,OMOP4646613,50 ML Sodium Chloride 9 MG/ML Injectable Solution [JW NS],RxNorm Extension,ns,saline
2026194,OMOP4924806,50 ML sodium chloride 9 MG/ML Injectable Solution [JW NS] by JW,RxNorm Extension,ns,saline
42919751,OMOP4646614,50 ML Sodium Chloride 9 MG/ML Injectable Solution [KOLMAR ISOTONIC SODIUM CHLORIDE],RxNorm Extension,ns,saline
35783974,OMOP2785435,50 ML Sodium Chloride 9 MG/ML Injectable Solution [OptiFlo S saline],RxNorm Extension,ns,saline
35784146,OMOP2785607,50 ML Sodium Chloride 9 MG/ML Injectable Solution [OptiFlo S saline] by Bard,RxNorm Extension,ns,saline
35414230,OMOP1147815,50 ML Sodium Chloride 9 MG/ML Injectable Solution [SODIUM CHLORURE],RxNorm Extension,ns,saline
35414347,OMOP1147932,50 ML Sodium Chloride 9 MG/ML Injectable Solution [SODIUM CHLORURE] Box of 1,RxNorm Extension,ns,saline
21078645,OMOP318623,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Steriflex],RxNorm Extension,ns,saline
21176822,OMOP318626,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1,RxNorm Extension,ns,saline
21157298,OMOP318627,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius,RxNorm Extension,ns,saline
21078646,OMOP318624,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] by Fresenius,RxNorm Extension,ns,saline
36056385,OMOP4981811,50 ML sodium chloride 9 MG/ML Injectable Solution [Uriflex SP],RxNorm Extension,ns,saline
35784551,OMOP2786012,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Uriflex SP],RxNorm Extension,ns,saline
36056384,OMOP4981810,50 ML sodium chloride 9 MG/ML Injectable Solution [Uriflex SP] by Coloplast,RxNorm Extension,ns,saline
35783901,OMOP2785362,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Uriflex SP] by Coloplast,RxNorm Extension,ns,saline
36056387,OMOP4981813,50 ML sodium chloride 9 MG/ML Injectable Solution [UroFlush],RxNorm Extension,ns,saline
36056386,OMOP4981812,50 ML sodium chloride 9 MG/ML Injectable Solution [UroFlush] by TriOn,RxNorm Extension,ns,saline
35784444,OMOP2785905,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer],RxNorm Extension,ns,saline
35784025,OMOP2785486,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer] by B.Braun,RxNorm Extension,ns,saline
35783975,OMOP2785436,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer M],RxNorm Extension,ns,saline
35784267,OMOP2785728,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer M] by B.Braun,RxNorm Extension,ns,saline
40713237,OMOP4743771,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer Sodium Chloride],RxNorm Extension,ns,saline
40713236,OMOP4743772,50 ML Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer Sodium Chloride] by B.Braun,RxNorm Extension,ns,saline
35784644,OMOP2786105,50 ML Sodium Chloride 9 MG/ML Injectable Suspension,RxNorm Extension,ns,saline
35784076,OMOP2785537,50 ML Sodium Chloride 9 MG/ML Injectable Suspension Box of 1,RxNorm Extension,ns,saline
35783953,OMOP2785414,50 ML Sodium Chloride 9 MG/ML Injectable Suspension Box of 10,RxNorm Extension,ns,saline
35784719,OMOP2786180,50 ML Sodium Chloride 9 MG/ML Injectable Suspension Box of 10 by Martindale,RxNorm Extension,ns,saline
35783902,OMOP2785363,50 ML Sodium Chloride 9 MG/ML Injectable Suspension Box of 1 by Alliance,RxNorm Extension,ns,saline
35783952,OMOP2785413,50 ML Sodium Chloride 9 MG/ML Injectable Suspension Box of 25,RxNorm Extension,ns,saline
35784268,OMOP2785729,50 ML Sodium Chloride 9 MG/ML Injectable Suspension Box of 25 by Hameln,RxNorm Extension,ns,saline
35783903,OMOP2785364,50 ML Sodium Chloride 9 MG/ML Injectable Suspension by Alliance,RxNorm Extension,ns,saline
35783904,OMOP2785365,50 ML Sodium Chloride 9 MG/ML Injectable Suspension by Hameln,RxNorm Extension,ns,saline
35784270,OMOP2785731,50 ML Sodium Chloride 9 MG/ML Injectable Suspension by Martindale,RxNorm Extension,ns,saline
35784672,OMOP2786133,50 ML Sodium Chloride 9 MG/ML Injectable Suspension [OptiFlo S saline],RxNorm Extension,ns,saline
35784377,OMOP2785838,50 ML Sodium Chloride 9 MG/ML Injectable Suspension [OptiFlo S saline] by Bard,RxNorm Extension,ns,saline
35784671,OMOP2786132,50 ML Sodium Chloride 9 MG/ML Injectable Suspension [Uro-Tainer],RxNorm Extension,ns,saline
35784479,OMOP2785940,50 ML Sodium Chloride 9 MG/ML Injectable Suspension [Uro-Tainer] by B.Braun,RxNorm Extension,ns,saline
35783871,OMOP2785332,50 ML Sodium Chloride 9 MG/ML Injectable Suspension [Uro-Tainer M],RxNorm Extension,ns,saline
35784147,OMOP2785608,50 ML Sodium Chloride 9 MG/ML Injectable Suspension [Uro-Tainer M] by B.Braun,RxNorm Extension,ns,saline
40221384,1807631,50 ML sodium chloride 9 MG/ML Injection,RxNorm,ns,saline
35414229,OMOP1147814,50 ML Sodium Chloride 9 MG/ML Injection Box of 1,RxNorm Extension,ns,saline
43281087,OMOP565865,50 ML Sodium Chloride 9 MG/ML Injection Box of 10,RxNorm Extension,ns,saline
43270187,OMOP565872,50 ML Sodium Chloride 9 MG/ML Injection Box of 10 by Pfizer,RxNorm Extension,ns,saline
35414292,OMOP1147877,50 ML Sodium Chloride 9 MG/ML Injection Box of 1 by Bioluz,RxNorm Extension,ns,saline
35414380,OMOP1147965,50 ML Sodium Chloride 9 MG/ML Injection Box of 1 by Braun,RxNorm Extension,ns,saline
35414299,OMOP1147884,50 ML Sodium Chloride 9 MG/ML Injection Box of 1 by Maco,RxNorm Extension,ns,saline
43270186,OMOP565866,50 ML Sodium Chloride 9 MG/ML Injection Box of 20,RxNorm Extension,ns,saline
43264694,OMOP565873,50 ML Sodium Chloride 9 MG/ML Injection Box of 20 by Braun,RxNorm Extension,ns,saline
43264695,OMOP565874,50 ML Sodium Chloride 9 MG/ML Injection Box of 36,RxNorm Extension,ns,saline
43275739,OMOP565875,50 ML Sodium Chloride 9 MG/ML Injection Box of 36 by Baxter,RxNorm Extension,ns,saline
43281088,OMOP565876,50 ML Sodium Chloride 9 MG/ML Injection Box of 40,RxNorm Extension,ns,saline
43275740,OMOP565877,50 ML Sodium Chloride 9 MG/ML Injection Box of 40 by Fresenius,RxNorm Extension,ns,saline
43270188,OMOP565885,50 ML Sodium Chloride 9 MG/ML Injection Box of 5,RxNorm Extension,ns,saline
35414228,OMOP1147813,50 ML Sodium Chloride 9 MG/ML Injection Box of 50,RxNorm Extension,ns,saline
35414334,OMOP1147919,50 ML Sodium Chloride 9 MG/ML Injection Box of 50 by Baxter,RxNorm Extension,ns,saline
43264696,OMOP565886,50 ML Sodium Chloride 9 MG/ML Injection Box of 5 by Phebra,RxNorm Extension,ns,saline
43275741,OMOP565878,50 ML Sodium Chloride 9 MG/ML Injection Box of 60,RxNorm Extension,ns,saline
43259291,OMOP565879,50 ML Sodium Chloride 9 MG/ML Injection Box of 60 by Fresenius,RxNorm Extension,ns,saline
43281089,OMOP565880,50 ML Sodium Chloride 9 MG/ML Injection Box of 65,RxNorm Extension,ns,saline
43297312,OMOP565881,50 ML Sodium Chloride 9 MG/ML Injection Box of 65 by Fresenius,RxNorm Extension,ns,saline
36896097,OMOP1004903,50 ML Sodium Chloride 9 MG/ML Injection Box of 70,RxNorm Extension,ns,saline
43281090,OMOP565882,50 ML Sodium Chloride 9 MG/ML Injection Box of 70 by Fresenius,RxNorm Extension,ns,saline
43297310,OMOP565867,50 ML Sodium Chloride 9 MG/ML Injection Box of 72,RxNorm Extension,ns,saline
43297313,OMOP565883,50 ML Sodium Chloride 9 MG/ML Injection Box of 72 by Baxter,RxNorm Extension,ns,saline
43297311,OMOP565868,50 ML Sodium Chloride 9 MG/ML Injection by Baxter,RxNorm Extension,ns,saline
43259290,OMOP565871,50 ML Sodium Chloride 9 MG/ML Injection by Braun,RxNorm Extension,ns,saline
43264693,OMOP565869,50 ML Sodium Chloride 9 MG/ML Injection by Fresenius,RxNorm Extension,ns,saline
43286546,OMOP565870,50 ML Sodium Chloride 9 MG/ML Injection by Pfizer,RxNorm Extension,ns,saline
43259292,OMOP565884,50 ML Sodium Chloride 9 MG/ML Injection by Phebra,RxNorm Extension,ns,saline
35414275,OMOP1147860,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM A],RxNorm Extension,ns,saline
35414274,OMOP1147859,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM A] Box of 1,RxNorm Extension,ns,saline
35414325,OMOP1147910,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM A] Box of 20,RxNorm Extension,ns,saline
35414340,OMOP1147925,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM A] Box of 20 by Braun,RxNorm Extension,ns,saline
35414302,OMOP1147887,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,ns,saline
35414349,OMOP1147934,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 1,RxNorm Extension,ns,saline
35414379,OMOP1147964,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 1 by Fresenius,RxNorm Extension,ns,saline
35414233,OMOP1147818,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 40,RxNorm Extension,ns,saline
35414313,OMOP1147898,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 40 by Fresenius,RxNorm Extension,ns,saline
35414289,OMOP1147874,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] by Fresenius,RxNorm Extension,ns,saline
35414273,OMOP1147858,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM LAVOISIER],RxNorm Extension,ns,saline
35414324,OMOP1147909,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM LAVOISIER] Box of 1,RxNorm Extension,ns,saline
35414294,OMOP1147879,50 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM LAVOISIER] Box of 1 by Chaix Et Du Marais,RxNorm Extension,ns,saline
35414348,OMOP1147933,50 ML Sodium Chloride 9 MG/ML Injection [SODIUM CHLORURE],RxNorm Extension,ns,saline
35414272,OMOP1147857,50 ML Sodium Chloride 9 MG/ML Injection [SODIUM CHLORURE] Box of 1,RxNorm Extension,ns,saline
19127784,747260,50 ML sodium chloride 9 MG/ML Prefilled Syringe,RxNorm,ns,saline
21147298,OMOP318637,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 1,RxNorm Extension,ns,saline
21167042,OMOP318640,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 10,RxNorm Extension,ns,saline
21117833,OMOP318641,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 10 by A A H,RxNorm Extension,ns,saline
21088403,OMOP318642,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 10 by Martindale,RxNorm Extension,ns,saline
21137471,OMOP318639,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 1 by A A H,RxNorm Extension,ns,saline
21108089,OMOP318657,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 1 by Alliance,RxNorm Extension,ns,saline
21157300,OMOP318638,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 1 by Alliance Healthcare (Distribution),RxNorm Extension,ns,saline
43197759,OMOP426128,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 1 by Bioluz,RxNorm Extension,ns,saline
43186714,OMOP426113,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 1 by Braun,RxNorm Extension,ns,saline
43219611,OMOP426130,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 1 by Maco,RxNorm Extension,ns,saline
43186713,OMOP426107,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 20,RxNorm Extension,ns,saline
43042769,OMOP4857788,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 20 by B.Braun,RxNorm Extension,ns,saline
43186715,OMOP426115,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 20 by Braun,RxNorm Extension,ns,saline
21088404,OMOP318643,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 25,RxNorm Extension,ns,saline
21068883,OMOP318645,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 25 by A A H,RxNorm Extension,ns,saline
21176824,OMOP318644,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 25 by Hameln,RxNorm Extension,ns,saline
43197757,OMOP426108,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 40,RxNorm Extension,ns,saline
43042770,OMOP4857789,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 40 by Fresenius,RxNorm Extension,ns,saline
36896096,OMOP994270,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 50,RxNorm Extension,ns,saline
43197758,OMOP426110,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 50 by Baxter,RxNorm Extension,ns,saline
43042771,OMOP4857790,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 75,RxNorm Extension,ns,saline
43042772,OMOP4857791,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe Box of 75 by Baxter,RxNorm Extension,ns,saline
21068882,OMOP318634,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe by A A H,RxNorm Extension,ns,saline
21127587,OMOP318655,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Alliance,RxNorm Extension,ns,saline
21167041,OMOP318633,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Alliance Healthcare (Distribution),RxNorm Extension,ns,saline
43042765,OMOP4857784,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Baxter,RxNorm Extension,ns,saline
43042763,OMOP4857782,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe by B.Braun,RxNorm Extension,ns,saline
43042768,OMOP4857787,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Bioluz,RxNorm Extension,ns,saline
43042766,OMOP4857785,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Chaix Et Du Marais,RxNorm Extension,ns,saline
43042764,OMOP4857783,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Fresenius,RxNorm Extension,ns,saline
21029513,OMOP318632,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Hameln,RxNorm Extension,ns,saline
43042767,OMOP4857786,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Maco,RxNorm Extension,ns,saline
21176823,OMOP318636,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe by Martindale,RxNorm Extension,ns,saline
43164798,OMOP426111,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM A],RxNorm Extension,ns,saline
43153783,OMOP426112,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM A] Box of 1,RxNorm Extension,ns,saline
43164799,OMOP426114,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM A] Box of 20,RxNorm Extension,ns,saline
43153784,OMOP426116,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,ns,saline
43142623,OMOP426118,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS] Box of 1,RxNorm Extension,ns,saline
43153785,OMOP426119,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS] Box of 1 by Fresenius,RxNorm Extension,ns,saline
43175833,OMOP426121,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS] Box of 40,RxNorm Extension,ns,saline
43142624,OMOP426122,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS] Box of 40 by Fresenius,RxNorm Extension,ns,saline
43208613,OMOP426117,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM FRESENIUS] by Fresenius,RxNorm Extension,ns,saline
43175834,OMOP426123,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM LAVOISIER],RxNorm Extension,ns,saline
43153786,OMOP426124,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM LAVOISIER] Box of 1,RxNorm Extension,ns,saline
43142625,OMOP426125,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [CHLORURE DE SODIUM LAVOISIER] Box of 1 by Chaix Et Du Marais,RxNorm Extension,ns,saline
43611441,OMOP809329,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [Natriumchlorid Mallinckrodt],RxNorm Extension,ns,saline
43845555,OMOP809331,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [Natriumchlorid Mallinckrodt] Box of 10,RxNorm Extension,ns,saline
43791253,OMOP809332,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [Natriumchlorid Mallinckrodt] Box of 10 by Mallinckrodt,RxNorm Extension,ns,saline
43791252,OMOP809330,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [Natriumchlorid Mallinckrodt] by Mallinckrodt,RxNorm Extension,ns,saline
21137472,OMOP318649,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [OptiFlo S saline],RxNorm Extension,ns,saline
21098247,OMOP318650,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [OptiFlo S saline] by Bard,RxNorm Extension,ns,saline
43208614,OMOP426126,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [SODIUM CHLORURE],RxNorm Extension,ns,saline
43153787,OMOP426127,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [SODIUM CHLORURE] Box of 1,RxNorm Extension,ns,saline
21117834,OMOP318651,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [Uriflex SP],RxNorm Extension,ns,saline
21049199,OMOP318652,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [Uriflex SP] by Coloplast,RxNorm Extension,ns,saline
21117835,OMOP318653,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [Uro-Tainer],RxNorm Extension,ns,saline
21157302,OMOP318654,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [Uro-Tainer] by B.Braun,RxNorm Extension,ns,saline
21157301,OMOP318647,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [Uro-Tainer M],RxNorm Extension,ns,saline
21147299,OMOP318648,50 ML Sodium Chloride 9 MG/ML Prefilled Syringe [Uro-Tainer M] by B.Braun,RxNorm Extension,ns,saline
36897070,OMOP1005042,544 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
43651590,OMOP864088,544 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 5,RxNorm Extension,ns,saline
43867627,OMOP864089,544 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 5 by Baxter,RxNorm Extension,ns,saline
43777305,OMOP864090,544 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 6,RxNorm Extension,ns,saline
43867628,OMOP864091,544 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 6 by Baxter,RxNorm Extension,ns,saline
19131795,804982,6 ML Sodium Chloride 0.154 MEQ/ML Prefilled Syringe,RxNorm,ns,saline
43795345,OMOP865511,725 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
43867742,OMOP865513,725 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4,RxNorm Extension,ns,saline
43651713,OMOP865514,725 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4 by Baxter,RxNorm Extension,ns,saline
43741530,OMOP865515,725 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 5,RxNorm Extension,ns,saline
43723402,OMOP865516,725 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 5 by Baxter,RxNorm Extension,ns,saline
43867741,OMOP865512,725 ML Sodium Chloride 9 MG/ML Injectable Solution by Baxter,RxNorm Extension,ns,saline
40141085,727640,75 ML Sodium Chloride 0.154 MEQ/ML Prefilled Syringe,RxNorm,ns,saline
21177618,OMOP331010,900 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
21128409,OMOP331012,900 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,ns,saline
21138291,OMOP331014,900 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10,RxNorm Extension,ns,saline
21158122,OMOP331015,900 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by Special Order,RxNorm Extension,ns,saline
21138290,OMOP331013,900 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Special Order,RxNorm Extension,ns,saline
21099107,OMOP331011,900 ML Sodium Chloride 9 MG/ML Injectable Solution by Special Order,RxNorm Extension,ns,saline
36897090,OMOP1002558,906 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
35789569,OMOP2791030,906 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,ns,saline
35789570,OMOP2791031,906 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10,RxNorm Extension,ns,saline
35789572,OMOP2791033,906 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by Special Order,RxNorm Extension,ns,saline
35789571,OMOP2791032,906 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Special Order,RxNorm Extension,ns,saline
43723528,OMOP867784,906 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4,RxNorm Extension,ns,saline
43813596,OMOP867785,906 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4 by Baxter,RxNorm Extension,ns,saline
43615603,OMOP867786,906 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 5,RxNorm Extension,ns,saline
43669837,OMOP867787,906 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 5 by Baxter,RxNorm Extension,ns,saline
43633785,OMOP867782,906 ML Sodium Chloride 9 MG/ML Injectable Solution by Baxter,RxNorm Extension,ns,saline
35789573,OMOP2791034,906 ML Sodium Chloride 9 MG/ML Injectable Solution by Special Order,RxNorm Extension,ns,saline
35789585,OMOP2791046,986 ML Potassium Chloride 30 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
35789589,OMOP2791050,986 ML Potassium Chloride 30 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,ns,saline
36412378,OMOP3104420,986 ML Potassium Chloride 30 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Special Order,RxNorm Extension,ns,saline
35789598,OMOP2791059,986 ML Potassium Chloride 30 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Special Order,RxNorm Extension,ns,saline
35789592,OMOP2791053,986 ML Potassium Chloride 30 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 5,RxNorm Extension,ns,saline
35789583,OMOP2791044,986 ML Potassium Chloride 30 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 5 by Special Order,RxNorm Extension,ns,saline
36412379,OMOP3104421,986 ML Potassium Chloride 30 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 5 by Special Order,RxNorm Extension,ns,saline
35789584,OMOP2791045,986 ML Potassium Chloride 30 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Special Order,RxNorm Extension,ns,saline
44058828,OMOP1053459,Dextran 100 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
44073741,OMOP1068372,Dextran 100 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Rheomacrodex],RxNorm Extension,ns,saline
44106471,OMOP1101102,Dextran 100 MG/ML / Sodium Chloride 9 MG/ML [Rheomacrodex],RxNorm Extension,ns,saline
21152714,OMOP399140,Dextran 40 100 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
21025095,OMOP399141,Dextran 40 100 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,ns,saline
19067019,566123,dextran 60 MG/ML / sodium chloride 0.154 MEQ/ML [Gentran 70],RxNorm,ns,saline
968209,562193,dextran 60 MG/ML / sodium chloride 0.154 MEQ/ML Injectable Solution,RxNorm,ns,saline
19026168,202212,dextran 60 MG/ML / sodium chloride 0.154 MEQ/ML Injectable Solution [Gentran 70],RxNorm,ns,saline
19046718,212026,dextran 60 MG/ML / sodium chloride 0.154 MEQ/ML Injectable Solution [Macrodex],RxNorm,ns,saline
19092571,572339,dextran 60 MG/ML / sodium chloride 0.154 MEQ/ML [Macrodex],RxNorm,ns,saline
44058830,OMOP1053461,Dextran 60 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
44099631,OMOP1094262,Dextran 60 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Macrodex],RxNorm Extension,ns,saline
44097459,OMOP1092090,Dextran 60 MG/ML / Sodium Chloride 9 MG/ML Injection,RxNorm Extension,ns,saline
44076697,OMOP1071328,Dextran 60 MG/ML / Sodium Chloride 9 MG/ML Injection by Hospira,RxNorm Extension,ns,saline
44119488,OMOP1114119,Dextran 60 MG/ML / Sodium Chloride 9 MG/ML [Macrodex],RxNorm Extension,ns,saline
968168,351752,dextran 70 60 MG/ML / sodium chloride 0.154 MEQ/ML Injectable Solution,RxNorm,ns,saline
21050532,OMOP401683,Dextran 70 60 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
21109496,OMOP401694,Dextran 70 60 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,ns,saline
36062909,OMOP4988968,glucose 100 MG/ML / potassium chloride 3 MG/ML / sodium chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
36062908,OMOP4988967,glucose 100 MG/ML / potassium chloride 3 MG/ML / sodium chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,ns,saline
19059326,244099,glucose 100 MG/ML / sodium chloride 0.154 MEQ/ML Injectable Solution,RxNorm,ns,saline
42939028,OMOP4665695,Glucose 100 MG/ML / Sodium Chloride 9 MG/ML [GLUCOSE & SOD CHIORIDE DAIHAN],RxNorm Extension,ns,saline
42939026,OMOP4665693,Glucose 100 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,ns,saline
36062902,OMOP4988961,glucose 100 MG/ML / sodium chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,ns,saline
42939027,OMOP4665694,Glucose 100 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [GLUCOSE & SOD CHIORIDE DAIHAN],RxNorm Extension,ns,saline
44097435,OMOP1092066,Glucose 100 MG/ML / Sodium Chloride 9 MG/ML Injection,RxNorm Extension,ns,saline
